label,model,group,train_seed,noise_aware,threat,level,pert_seed,acc
mlp_head_seed2,mlp_head,mlp_head,2,False,occlusion,40,0,99.5125
mlp_head_seed2,mlp_head,mlp_head,2,False,occlusion,80,0,98.4575
mlp_head_seed2,mlp_head,mlp_head,2,False,occlusion,100,0,97.505
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.0,0,99.995
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.06,0,96.3775
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.08,0,80.61
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.1,0,68.635
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.12,0,59.87
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.14,0,53.5575
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.16,0,50.89
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,noise,0.2,0,50.0175
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,occlusion,0,0,99.995
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,occlusion,40,0,97.8525
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,occlusion,80,0,95.445
qresnet_q4l2strong_seed0,qresnet,qresnet_q4l2strong,0,False,occlusion,100,0,93.8525
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.0,0,99.9975
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.06,0,99.9375
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.08,0,98.94
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.1,0,91.3575
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.12,0,81.53
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.14,0,70.0775
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.16,0,59.575
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,noise,0.2,0,50.6075
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,occlusion,0,0,99.9975
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,occlusion,40,0,94.76
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,occlusion,80,0,88.4825
qresnet_q4l2strong_seed1,qresnet,qresnet_q4l2strong,1,False,occlusion,100,0,84.465
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.0,0,99.9975
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.06,0,75.855
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.08,0,55.445
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.1,0,48.425
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.12,0,48.715
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.14,0,49.985
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.16,0,50.0
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,noise,0.2,0,50.0
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,occlusion,0,0,99.9975
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,occlusion,40,0,98.665
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,occlusion,80,0,95.9025
qresnet_q4l2strong_seed2,qresnet,qresnet_q4l2strong,2,False,occlusion,100,0,93.02
