C_x,C_y,Label,Q_x,Q_y,Label
-25.78179,20.220606,1,2.6740909,20.92566,1
-71.63282,24.86018,1,-7.4281864,30.392336,1
-71.92569,-8.392339,1,-3.262481,56.292725,1
-2.787002,-36.90262,1,5.4396553,51.193905,1
61.40573,16.918465,0,29.335526,-28.834171,0
-6.891335,-38.856926,1,-26.78026,21.29936,1
-33.38534,-2.4825964,1,-1.322427,47.3582,1
-8.361376,12.831008,1,0.73966646,63.377308,1
43.963024,-1.6137031,0,-53.851345,-19.236643,0
-4.829611,-45.70935,1,18.83024,37.55073,1
-36.64878,-17.665295,1,7.851061,11.967256,1
16.222311,-15.965969,0,-31.3367,-50.675304,0
-26.709507,-2.2775087,1,22.890406,18.967365,1
52.917397,12.728062,0,46.187153,-36.618282,0
-40.84511,-14.025732,1,-5.98115,-1.8845493,1
-29.163975,22.140007,1,8.055647,42.335007,1
-34.600945,-2.6547601,1,-13.249298,47.67439,1
12.356182,40.88664,0,-57.399334,-18.682055,0
-34.911285,-6.501521,1,-17.624067,5.6611853,1
-71.2126,19.258877,1,6.2004414,16.097992,1
-72.168076,10.219634,1,1.160319,30.433382,1
38.185143,11.120363,0,-57.74391,-31.236357,0
24.060526,47.32697,0,-36.512054,-16.978956,0
37.903683,-12.394777,0,-59.092068,-29.945225,0
-10.875771,-38.60623,1,-24.373068,41.27934,1
7.632894,25.68945,0,18.196255,-40.617043,0
62.843334,11.192777,0,48.253254,-36.247093,0
-34.955036,38.49326,1,19.600365,42.826077,1
5.9737806,39.81802,0,-30.825787,-30.427212,0
-38.76324,23.247314,1,-6.0283294,27.708103,1
-12.972022,-14.652458,1,9.486037,50.08474,1
-0.7994383,1.7979583,1,3.585238,46.231422,1
-82.06841,32.804287,1,29.05192,46.68022,1
67.940155,1.7582914,0,28.30103,-44.27912,0
60.72811,11.949969,0,-40.198624,-33.286144,0
14.644616,15.191418,0,-25.124985,-30.559662,0
35.264812,49.300224,0,25.898287,-27.602488,0
-29.048433,15.9302635,1,26.323944,32.48813,1
-79.922516,30.714006,1,-3.40635,15.905337,1
6.072971,38.97048,0,-38.563175,-45.33988,0
-4.551454,8.711946,1,15.048593,21.706379,1
-10.080506,-30.99902,1,26.243074,26.480623,1
-10.879145,-15.261213,1,-33.92131,41.94546,1
42.802246,5.76184,0,23.561672,-57.941177,0
23.413496,54.722275,0,30.77174,-39.325485,0
-19.305002,40.055794,1,34.744423,40.70778,1
-27.295286,22.94333,1,19.338415,42.158928,1
16.500446,48.323742,0,-33.030003,-32.920887,0
-3.2506104,-32.4673,1,2.8293061,58.373707,1
-2.9463415,-38.58063,1,25.005316,6.819086,1
-60.409878,-21.251675,1,18.106169,46.040207,1
9.778539,-22.723825,0,15.080055,-52.38298,0
10.485594,-8.427006,0,-15.671241,-26.02655,0
-59.493843,-29.144236,1,-18.248455,2.4552994,1
42.277645,2.4936886,0,-21.446564,-47.221092,0
37.340946,-8.824622,0,30.123062,-25.143656,0
57.72566,15.121411,0,49.78167,-8.08373,0
-33.469612,-2.7921505,1,7.0397415,58.96883,1
13.95729,10.866355,0,23.947678,-58.410896,0
82.51348,-18.84769,0,55.966682,-20.744318,0
69.19762,1.8781642,0,31.933552,-23.168585,0
-37.68247,2.0498793,1,-17.133959,57.52681,1
-71.3886,20.066456,1,-10.618961,60.907963,1
-11.694182,-24.35095,1,23.7195,20.691639,1
-66.83019,-12.5765705,1,16.192333,13.001489,1
-69.604904,15.347488,1,5.214572,1.3417121,1
-35.271484,-1.3691877,1,2.2011933,15.305155,1
-32.269398,-11.873855,1,-16.325703,53.79464,1
15.233057,18.39329,0,-58.282253,-28.1279,0
-65.55934,16.101624,1,12.303922,40.36479,1
-47.54438,-17.824469,1,22.216282,52.12488,1
15.09082,8.736176,0,-40.187466,-41.70446,0
15.674889,49.46194,0,-31.730953,-20.513273,0
9.942241,34.888187,0,-44.56827,-25.363686,0
-35.261753,-20.763464,1,-32.704445,42.98796,1
68.86816,-12.309564,0,-41.86174,-5.6920466,0
-69.28919,-2.2676084,1,-4.9774294,28.57478,1
21.117672,54.155907,0,-43.90892,-12.900359,0
14.86305,49.060097,0,-57.66789,-15.845047,0
54.556156,12.692642,0,-17.484867,-36.697628,0
12.426473,43.746014,0,-50.12513,-36.821774,0
-5.3598337,6.6017323,1,-8.167462,11.383625,1
-6.2243667,-24.518742,1,17.554838,33.460133,1
-30.110188,-0.6450937,1,-15.458879,7.4796753,1
-1.5136923,-1.3382379,1,6.895726,65.32512,1
90.7839,-13.138769,0,56.559574,-27.002497,0
17.317211,-15.291484,0,-17.549316,-25.622705,0
-72.30704,10.744846,1,0.9068425,46.56902,1
39.944736,-22.766964,0,32.420624,-52.637177,0
4.6793013,45.081753,0,24.842133,-44.54912,0
41.51287,-5.9806046,0,-22.111753,-13.283504,0
-70.87237,14.4042425,1,29.463696,22.739819,1
31.113956,42.898003,0,-58.53273,-10.134002,0
-80.70218,31.74742,1,-31.192678,27.527657,1
16.474998,-19.620672,0,-44.007866,-3.721084,0
-29.979023,43.626595,1,-21.803663,9.194927,1
-34.529602,6.2446856,1,0.7104382,30.763355,1
-83.44236,33.419964,1,6.3940377,50.574127,1
-31.58838,30.449564,1,15.293908,4.3938866,1
29.740301,52.8228,0,40.690056,-20.697865,0
94.55185,-9.765463,0,40.491947,-22.51362,0
-23.942095,31.729963,1,15.310584,58.789795,1
-31.85379,15.658672,1,-0.20078412,8.165563,1
-35.82492,-19.79569,1,3.0583673,70.05961,1
-6.240228,-28.545229,1,6.993257,67.04036,1
-2.6038349,-49.377254,1,21.88127,28.860825,1
65.82072,6.1166916,0,-49.507374,-3.0791743,0
39.850594,-21.718569,0,23.11152,-54.375076,0
3.466802,38.529408,0,-32.01357,-32.38964,0
-30.162525,33.323635,1,-27.721592,23.605595,1
-65.95703,-12.555394,1,7.0273275,15.867489,1
57.236107,18.826689,0,-32.560204,-48.880367,0
13.600771,16.032728,0,-11.870469,-26.223364,0
-4.64314,-47.992344,1,-15.46608,13.799381,1
-5.20622,-47.31261,1,34.86322,39.262794,1
-29.476765,22.774845,1,-5.3393483,59.56437,1
-16.10302,-24.298338,1,-21.0858,8.031307,1
19.743427,51.29171,0,-36.58311,-24.537878,0
34.97633,-8.691476,0,30.609438,-39.755066,0
-57.946835,-25.227163,1,9.509533,29.142365,1
-31.31619,18.240953,1,-1.7847325,57.914997,1
-0.9804852,-49.54139,1,-6.2430844,40.829487,1
91.545044,-12.674046,0,49.294167,-29.44334,0
11.048315,27.735722,0,-52.298775,-14.456437,0
14.315782,12.387777,0,24.743412,-57.15376,0
93.46294,-11.347007,0,50.841206,-37.224358,0
40.974342,-6.4700584,0,-40.426258,-42.31089,0
-71.727974,-7.6884437,1,14.061476,-3.7137327,1
-70.96198,3.4362,1,-9.665689,13.149678,1
-2.9276805,-32.106346,1,20.679209,41.16336,1
25.652626,44.84443,0,-45.89247,-8.728445,0
27.704634,44.549816,0,-54.385395,-26.37165,0
-8.092044,23.998774,1,-30.637629,44.103165,1
-40.234337,-4.417418,1,-12.046919,33.42243,1
-29.017672,32.30255,1,3.2471373,20.639753,1
86.81541,-17.280382,0,47.125336,-9.36526,0
71.35041,-17.268976,0,-31.450832,-29.389631,0
-5.062356,-44.97642,1,8.029507,11.235775,1
-22.150778,34.96584,1,11.699128,12.176992,1
-33.741844,-22.140057,1,6.6753044,25.178854,1
11.383507,15.335492,0,-22.927938,-18.717916,0
35.639393,8.198825,0,24.101965,-35.542152,0
-29.03916,4.0914016,1,-28.152075,46.445465,1
-23.787273,36.007854,1,37.116207,21.192638,1
63.795773,7.022248,0,-23.650555,-48.80833,0
67.950714,3.1700916,0,52.98493,-26.727251,0
0.02452137,1.6565973,1,19.09282,42.468708,1
53.660774,14.46456,0,54.51273,-21.416197,0
90.68297,-13.859906,0,-56.933903,-5.0959167,0
11.941569,-11.007158,0,49.339394,-30.8837,0
56.308857,18.033844,0,17.23727,-50.076744,0
-76.46131,28.726543,1,-34.01199,29.582344,1
-10.551553,-14.10672,1,-1.6781586,23.097128,1
-5.0447783,-48.783295,1,11.952013,31.630142,1
26.316545,-24.048065,0,-19.577707,-21.592941,0
-10.634247,-14.739184,1,-2.0940733,63.698414,1
24.059185,-31.234144,0,-45.873764,-17.268217,0
30.298891,52.987198,0,35.650803,-28.376757,0
11.295277,-23.045229,0,-54.61791,-32.988766,0
33.542942,40.63786,0,-18.667728,-34.98012,0
15.404548,-17.51833,0,51.879353,-17.690834,0
-32.14749,-16.849804,1,-28.578966,37.93821,1
9.828845,35.701134,0,-57.41561,-34.700077,0
7.9181423,45.369576,0,-19.387157,-32.420742,0
39.080612,-15.642442,0,-31.043886,-38.959404,0
-10.634705,-35.967827,1,-3.5117002,-3.7699072,1
-8.667493,-28.896671,1,-3.214207,-3.4529943,1
-10.736735,-15.069548,1,30.284678,38.841633,1
64.16274,9.106801,0,-19.949448,-28.755032,0
-29.897472,26.034935,1,-25.312279,36.80684,1
-69.9757,-10.866039,1,-4.2569604,42.463497,1
27.386353,-22.189394,0,-41.778942,-31.879427,0
0.25762972,-52.98482,1,24.076246,28.436739,1
-45.370655,-21.46996,1,-10.146228,55.49469,1
-46.31123,-27.700693,1,-10.137878,8.111416,1
27.606642,-28.695591,0,29.947062,-53.37798,0
9.427051,-73.18384,0,51.227932,-26.36296,0
-68.580635,9.72872,1,5.025061,44.20786,1
42.982872,2.0241964,0,-54.882004,-20.30242,0
0.79288626,-53.945316,1,22.769493,31.10758,1
35.40547,40.33728,0,-51.8546,-34.920597,0
90.27152,-13.443712,0,59.03926,-20.38671,0
41.346348,-10.942133,0,-23.152382,-26.103403,0
-34.69308,19.564665,1,-2.1780834,46.786938,1
25.415934,51.38704,0,17.505535,-38.220757,0
-58.34046,-25.75343,1,-27.379469,24.901491,1
-74.040764,25.107141,1,35.660553,34.423622,1
2.9629378,37.58118,0,21.184168,-42.668457,0
33.12862,-4.5466413,0,22.563707,-34.111996,0
10.334793,45.03388,0,-20.062443,-20.141146,0
26.226614,-27.91071,0,24.308586,-52.144676,0
-24.72001,17.387001,1,-3.1310098,-2.2488353,1
-32.097733,-5.597194,1,-7.6517587,32.672455,1
8.0110235,37.396755,0,-41.128395,-32.00337,0
26.872828,-21.9518,0,-58.765472,-10.194126,0
-9.713689,18.709541,1,20.98826,7.3836584,1
69.203384,-12.474596,0,-47.2706,-38.143414,0
-31.197552,36.907375,1,27.344324,8.25165,1
-75.0362,26.42869,1,-22.570654,8.942018,1
12.814033,13.107391,0,50.837723,-16.714117,0
-5.2365346,16.958933,1,28.440458,32.158375,1
81.50218,-18.921762,0,-23.166584,-18.48234,0
-38.450275,-6.50581,1,27.941183,53.265743,1
11.385583,52.367302,0,30.472187,-52.237293,0
64.0843,15.190383,0,-44.99415,-18.97182,0
-6.150096,9.188803,1,19.407698,47.235054,1
14.347442,9.793744,0,16.882936,-54.492382,0
-40.849464,-26.566292,1,16.3943,-0.88637626,1
-30.805529,36.081146,1,-2.075727,37.967354,1
30.171453,-33.313107,0,15.56889,-39.854008,0
0.8497875,-49.70644,1,3.5126472,11.985057,1
-13.311809,-21.930235,1,-20.762629,33.20272,1
-8.247552,17.702438,1,26.805113,6.552482,1
38.66116,-16.012873,0,-54.227585,-10.181436,0
9.011634,30.38723,0,45.02413,-11.34839,0
-33.051853,24.040922,1,36.938187,41.77121,1
10.605233,-9.286537,0,25.61419,-37.34664,0
60.376785,11.776704,0,-53.2978,-20.418976,0
-80.20941,32.035076,1,-2.185581,20.000332,1
46.00938,6.380327,0,-51.10292,-9.894273,0
-7.9362135,-16.509377,1,2.4465454,3.36651,1
43.8335,5.038412,0,-25.470554,-33.61092,0
17.031841,48.108707,0,-47.5772,-31.958914,0
14.96006,18.086733,0,-45.55242,-31.913471,0
44.608364,7.4627714,0,-23.309893,-36.779156,0
71.77925,1.9955063,0,-34.42851,-18.946157,0
44.714928,14.5067835,0,-15.225747,-26.777264,0
16.002832,11.638679,0,42.619415,-31.260935,0
-63.580757,2.1115258,1,5.016848,13.620231,1
-7.2911344,-35.190414,1,1.3588163,4.783002,1
65.99358,-3.2477512,0,-37.049923,-22.10908,0
21.433863,54.349808,0,47.063477,-15.931516,0
-59.252335,-25.77418,1,-8.538476,34.92114,1
-70.05404,21.84531,1,-16.0122,37.786205,1
38.31694,-19.254107,0,-51.585358,-34.47016,0
14.530724,9.0798235,0,-39.98346,-27.63391,0
-37.40711,4.0019164,1,7.7847414,51.66636,1
10.837472,-69.87876,0,32.47269,-26.688168,0
-69.6721,5.867246,1,4.9781303,3.9157357,1
-29.401102,40.284603,1,30.036257,21.800055,1
10.2398815,39.541,0,19.682203,-35.40296,0
7.7993546,26.94407,0,-31.708975,-34.258446,0
9.148563,-72.48035,0,48.603764,-22.939796,0
-68.01654,13.141768,1,13.391675,47.8046,1
-10.043269,-20.855518,1,15.960511,45.62619,1
93.87466,-9.850664,0,49.983784,-12.156619,0
62.376698,16.769304,0,26.892668,-29.948324,0
40.25262,-26.581108,0,42.63577,-32.604507,0
24.54701,-32.106247,0,-34.705456,-51.78185,0
-67.78606,0.5754118,1,-21.454325,22.35849,1
-36.839443,26.257328,1,34.93825,40.442383,1
-21.24462,41.149086,1,-10.224035,7.213362,1
-24.888456,29.977274,1,0.9032882,7.711313,1
25.18732,44.37995,0,-48.52676,-32.211567,0
67.93204,-13.483069,0,27.131962,-41.999836,0
-43.36721,-16.770014,1,26.434067,8.725455,1
77.8618,-20.953316,0,56.500847,-19.310833,0
-26.386633,34.820435,1,-2.0744288,7.405218,1
36.27218,38.78131,0,42.999046,-9.880533,0
-29.039604,0.90783376,1,14.915278,18.257704,1
-6.415851,-19.417263,1,-20.476677,7.4517975,1
53.05985,12.550219,0,-55.99552,-5.160249,0
13.000083,24.215958,0,-18.061716,-24.734922,0
65.14169,11.495716,0,-57.05495,-18.057966,0
-8.281601,-38.940212,1,30.564608,15.019008,1
66.46445,-8.390294,0,26.50392,-26.003355,0
-51.537937,-20.622784,1,1.5153666,36.27226,1
-64.90708,-0.4075412,1,13.9158,3.7382314,1
66.52164,-9.239358,0,-53.947544,-23.12915,0
-68.91866,20.112535,1,7.061853,47.40208,1
-26.490427,42.45395,1,-3.4920316,55.99732,1
-10.055368,-34.83225,1,24.894632,13.547695,1
-7.04815,-45.728954,1,10.31676,-5.2293444,1
-4.0186944,-21.065739,1,-26.809734,35.999966,1
35.19281,7.8039646,0,20.747717,-27.431627,0
12.085258,44.764065,0,-52.121307,-18.18837,0
-7.9204526,-41.594135,1,24.320305,43.17366,1
-24.772682,36.94563,1,12.536567,-1.746655,1
-45.467594,-18.573599,1,18.47866,5.2098393,1
8.87698,-73.29863,0,-31.62098,-45.49006,0
33.700233,42.114582,0,-45.927288,-17.221018,0
-31.30764,-10.580624,1,-12.972994,53.656277,1
22.86734,54.6263,0,30.64204,-24.216724,0
78.139305,-19.614712,0,56.598152,-18.13421,0
28.05184,-30.152887,0,14.380244,-48.877956,0
28.300718,-22.235853,0,-55.644127,-30.29116,0
24.19358,-21.025404,0,-22.121107,-38.836212,0
-63.47998,-5.2637954,1,5.959053,21.46658,1
-1.9439199,-2.091338,1,-1.1698444,30.037304,1
-4.733596,7.9198284,1,8.737387,10.88,1
7.4560895,26.312754,0,23.781374,-49.47499,0
39.65608,3.9856837,0,32.27351,-50.61886,0
-36.259014,29.202114,1,13.924501,54.06285,1
6.7419677,-75.06785,0,50.520782,-27.123024,0
-7.884099,20.869963,1,15.547493,4.4623427,1
-7.7309847,-25.78068,1,11.74321,24.607862,1
3.4626822,-57.658813,1,34.455708,12.930236,1
7.359899,-74.610146,0,-29.295666,-18.193674,0
42.352016,-5.439795,0,-56.101414,-8.617295,0
13.149499,-11.1159,0,18.93863,-37.43606,0
50.518253,17.26287,0,49.44576,-36.84589,0
22.275455,45.23259,0,-34.58688,-17.492504,0
-1.4011394,1.43347,1,8.006211,1.4986846,1
44.42354,4.908226,0,30.16592,-32.562572,0
86.55499,-18.129915,0,35.558483,-32.266487,0
-33.089497,-7.8229833,1,4.52434,55.913837,1
42.455368,2.0761003,0,52.450737,-13.574189,0
-1.517382,3.5868194,1,-6.346865,39.832535,1
-62.00439,-13.234167,1,-17.915352,44.56485,1
34.486576,2.0552843,0,-12.277924,-24.762947,0
47.079247,14.133739,0,44.615837,-10.091483,0
-65.49495,7.436077,1,-2.1035087,29.111496,1
42.061226,5.5858626,0,-56.740776,-8.746575,0
-46.971416,-18.941679,1,23.977785,55.050835,1
-1.9886276,-48.60205,1,34.72752,25.30454,1
59.49413,15.394433,0,53.45905,-22.208523,0
10.714646,34.621742,0,-25.683554,-52.826138,0
-66.88228,-7.859095,1,3.7304456,20.05928,1
33.86608,-4.5816355,0,16.491507,-42.77948,0
22.64247,-18.601652,0,-33.02983,-40.323357,0
-7.5899887,-14.9345045,1,-32.020546,30.049458,1
-65.89595,-6.2715435,1,15.103967,58.979004,1
-31.155878,-16.154203,1,12.087376,57.909546,1
13.108837,15.304062,0,38.31256,-43.73007,0
62.55473,15.154041,0,29.66949,-53.112446,0
59.960644,15.388634,0,22.610937,-40.551174,0
-38.154156,-6.7642984,1,23.809668,3.287652,1
11.840406,44.314007,0,58.72008,-16.16019,0
10.173899,-23.19544,0,25.545465,-44.67571,0
-8.474532,11.194019,1,33.851536,43.934536,1
-31.406006,34.997265,1,-11.201057,33.200676,1
-12.040393,-32.845783,1,-3.8982964,41.732224,1
56.76974,14.055869,0,-42.46309,-31.761784,0
-58.16388,-29.703074,1,-29.859503,23.373734,1
38.490837,-14.235763,0,-23.318586,-48.246246,0
-42.806118,-30.503738,1,-11.727494,6.3752375,1
-51.180782,-25.51447,1,13.515453,34.62015,1
-53.165325,-24.288534,1,4.158324,-1.2500938,1
20.543245,50.831932,0,-46.9965,-2.1566901,0
-31.93456,-16.793167,1,-5.008793,16.494156,1
6.081992,44.601467,0,15.268723,-50.570335,0
40.637993,-25.434278,0,34.54407,-53.761333,0
30.98553,53.642803,0,-43.712776,-20.716091,0
-9.334688,22.374886,1,6.3123364,11.343319,1
-66.33391,2.1818907,1,-3.396701,22.895107,1
-71.80485,7.367787,1,-31.11795,30.498877,1
-66.22552,-4.7198963,1,-3.1987116,10.578784,1
3.361149,-57.38254,1,-14.9026,27.69354,1
-47.288467,-22.07401,1,13.516526,49.793392,1
-65.64598,-4.4767165,1,-0.55427647,23.778564,1
5.5292807,45.41363,0,21.67252,-47.289,0
66.83559,12.852509,0,-21.888233,-43.833946,0
11.048808,-71.15272,0,52.52278,-20.001123,0
-73.59706,24.716812,1,22.622416,22.488195,1
-59.516453,-28.337631,1,19.861567,4.703584,1
-25.97766,15.4925785,1,-21.609238,26.578363,1
-1.7373855,-0.55300266,1,-18.23278,2.7795026,1
47.589497,16.297949,0,60.333218,-22.067942,0
1.4067266,-50.41614,1,6.774632,33.52382,1
-32.46016,-8.216865,1,-19.852894,20.75255,1
28.07765,45.56267,0,-46.470406,-38.42075,0
-14.895377,-24.515642,1,19.009384,35.410446,1
24.941967,51.359642,0,-14.14897,-24.701298,0
76.53479,-20.550503,0,49.444786,-10.464845,0
69.20091,-14.194633,0,-22.29822,-51.337383,0
-55.912872,-20.14249,1,-23.733713,45.143295,1
-71.14647,3.1598685,1,-8.010981,37.664448,1
19.46207,51.539894,0,-20.185122,-45.842396,0
-39.469418,-9.299162,1,35.609577,41.89365,1
52.869785,12.0778885,0,-43.95855,-24.862827,0
10.805428,51.825512,0,23.302244,-51.382496,0
28.683022,-30.297308,0,51.10605,-35.752316,0
-13.9089365,-23.517784,1,11.115497,-5.85564,1
47.14918,11.895425,0,-30.683117,-49.67994,0
-3.5904217,-24.408262,1,28.559046,55.110832,1
-8.97289,-14.287915,1,9.514429,59.47139,1
-2.8916717,8.949604,1,34.36933,26.304504,1
22.402617,43.530487,0,-26.371826,-52.60001,0
9.522903,39.44015,0,-36.1001,-50.59547,0
54.103886,14.9646015,0,-39.875217,-43.60788,0
33.089653,-33.93228,0,19.697828,-36.086136,0
39.664097,-13.021492,0,43.810913,-10.74497,0
73.52995,-18.778439,0,-43.04961,-9.206144,0
5.8542266,46.5144,0,36.23933,-28.101492,0
10.263262,-20.493979,0,62.102245,-22.674086,0
-28.84019,1.2113178,1,26.53739,27.733099,1
24.783838,52.55695,0,28.640999,-54.654423,0
-46.18148,-26.805126,1,4.994659,6.860992,1
-44.818123,-23.270267,1,15.342479,53.88459,1
45.59907,14.82102,0,33.45122,-52.25423,0
21.78928,52.14573,0,37.04635,-38.648235,0
43.251415,-25.76342,0,-28.141056,-48.06934,0
6.2162914,30.148071,0,-23.76281,-26.32205,0
-38.987698,-0.24375749,1,-13.303326,43.094616,1
5.163012,39.521614,0,-37.59555,-28.073997,0
-64.195854,-0.95957017,1,-27.28567,21.107061,1
-71.91466,-6.0225663,1,-20.522814,51.9965,1
44.202774,-1.9036134,0,-41.145157,-10.390494,0
49.63899,17.092936,0,28.161854,-55.783653,0
27.657127,-34.422127,0,18.269032,-48.839092,0
69.39035,-8.760731,0,26.338923,-26.082453,0
-31.014437,15.9412365,1,-1.6954079,18.270344,1
-15.983346,-24.623796,1,8.732389,-6.387595,1
-26.354458,-5.866222,1,-2.6655827,-1.8914635,1
15.424946,14.371227,0,-47.51355,-5.490423,0
59.36414,15.72787,0,39.182846,-21.174904,0
-64.15213,-1.714732,1,-9.841358,6.852021,1
-7.5523534,-46.05183,1,-8.7913065,28.19614,1
-30.245892,35.199486,1,-10.294447,24.980453,1
29.428175,42.94085,0,-37.724133,-40.120758,0
-32.37903,-3.150445,1,6.135901,57.787792,1
-38.390762,-3.2662382,1,36.328487,21.071228,1
-31.9699,0.3251578,1,3.672322,0.7677771,1
17.5484,-19.08359,0,19.436712,-33.870506,0
11.62142,23.330477,0,51.55175,-26.20118,0
45.77791,15.187584,0,37.73137,-32.308743,0
-35.663464,1.2416381,1,0.2152034,45.891872,1
85.19864,-17.662088,0,49.153217,-13.1229315,0
68.87498,-8.955,0,-23.896494,-24.125902,0
-26.872433,22.204247,1,35.42484,32.274197,1
25.787102,43.419846,0,-20.329828,-22.072023,0
-37.63025,11.983511,1,-14.862564,58.307777,1
-31.542582,41.747425,1,-6.1722302,16.830431,1
-2.3119419,-45.34562,1,0.64992124,1.2428687,1
-12.006914,-35.08575,1,-29.224432,31.173256,1
9.087641,31.501617,0,46.865383,-18.022879,0
70.70775,-16.21283,0,-27.785048,-14.423521,0
-2.242816,-37.43133,1,15.532436,54.76733,1
-28.478632,35.58678,1,31.491867,50.60889,1
54.29003,12.935079,0,-28.780075,-36.06653,0
-1.324041,3.8678377,1,2.5521076,43.06587,1
-33.454056,38.14458,1,15.467382,58.854874,1
68.01884,3.7660422,0,-20.432783,-28.497751,0
30.536669,50.66871,0,28.989916,-47.01798,0
-54.132217,-20.755363,1,13.6254015,35.887634,1
-6.7399716,-46.73623,1,29.780275,29.592087,1
-66.04293,15.481224,1,17.777637,32.95008,1
68.56754,-7.434737,0,-45.191113,-15.268959,0
-35.323734,-0.2701037,1,-19.686872,28.29567,1
39.223625,3.8463976,0,-31.206818,-38.09266,0
36.557995,43.74405,0,30.370369,-35.9809,0
14.798379,-68.200325,0,-32.488235,-28.810093,0
-8.656262,-14.130803,1,-18.977764,27.33143,1
-14.599346,-25.376299,1,-15.75383,21.151197,1
28.33757,-23.487074,0,-43.132244,-4.2405887,0
1.83946,-51.15037,1,-1.4324561,44.51902,1
11.253599,-17.827082,0,33.929012,-30.61684,0
37.399616,10.611288,0,36.065033,-29.11383,0
-28.677254,31.94682,1,-9.676228,28.741486,1
5.4510636,45.631004,0,-29.587591,-47.962013,0
-40.81643,-30.52228,1,-25.789656,18.079206,1
-27.391342,5.545532,1,7.4465246,3.0925531,1
40.17013,2.4726117,0,-24.62766,-52.664196,0
-71.56314,-5.5912085,1,21.124949,7.298699,1
-63.482346,-4.9171944,1,-17.504658,44.034573,1
79.19795,-19.964767,0,-33.512836,-17.414566,0
-10.32974,-37.438732,1,-10.4163065,12.857076,1
-56.96781,-20.567984,1,-0.74554515,61.856323,1
6.6156406,29.960485,0,32.74345,-53.29345,0
-11.871585,-31.171263,1,-3.6464226,20.13709,1
36.63244,-18.783705,0,-25.66999,-11.895588,0
36.346764,-9.203492,0,-45.993465,-9.308927,0
-5.352624,5.546599,1,15.253282,21.354012,1
-5.3521667,11.54977,1,6.9188805,17.055487,1
88.74127,-15.070951,0,43.698,-33.770863,0
19.495543,49.24678,0,62.140438,-22.691294,0
-42.857746,-14.217682,1,34.804108,30.534275,1
67.133766,5.9208455,0,49.964497,-19.23233,0
24.6407,46.268524,0,-34.14715,-17.421926,0
-14.221838,-22.895124,1,-6.9951544,1.2147609,1
70.00693,0.29549137,0,19.78709,-35.92134,0
38.397343,-28.663374,0,23.335943,-49.07008,0
11.935516,41.182304,0,-24.42618,-51.049137,0
-37.74643,23.645168,1,12.427686,38.872395,1
1.1216993,-57.308277,1,21.331955,42.19296,1
11.042069,25.24356,0,-34.40223,-41.59698,0
-61.735508,-13.407609,1,13.194711,38.1108,1
-33.220142,-0.31809217,1,-3.0487444,15.445223,1
10.340194,-71.67404,0,-57.824715,-9.608638,0
-29.433134,25.575138,1,-9.9049425,14.933064,1
-72.204704,11.130586,1,6.557389,-0.52115077,1
-2.7236507,-51.50067,1,-17.66156,33.182396,1
7.392683,-74.58921,0,-31.776525,-26.200487,0
29.955236,52.73685,0,18.003647,-35.893074,0
-51.440376,-25.995352,1,30.148396,22.217077,1
59.028843,16.015753,0,-19.726967,-22.563585,0
13.949887,-14.980538,0,-53.326473,-15.317452,0
35.490177,-22.922098,0,-22.84243,-39.404488,0
1.5126939,-56.033794,1,40.94318,21.814928,1
16.842167,-18.830177,0,44.386734,-11.839925,0
-8.441501,11.998968,1,-17.804539,46.734478,1
-30.54019,41.26599,1,6.9820437,6.2226453,1
-61.06878,-14.152079,1,-5.830014,58.303337,1
4.1396565,44.924774,0,33.767902,-44.98106,0
-7.7798104,-38.000538,1,-10.659978,57.254936,1
36.886414,6.769246,0,16.246546,-50.8029,0
-37.444138,12.078091,1,-11.618932,35.68588,1
94.90455,-8.751262,0,52.835682,-15.579188,0
-67.25975,11.559395,1,-16.306591,51.63773,1
-34.873375,13.340307,1,-17.01436,43.85306,1
-69.85961,9.352705,1,35.792297,25.129938,1
-27.7676,-5.560545,1,33.898827,21.134682,1
-26.666857,-7.751376,1,6.812594,51.049564,1
14.251783,-68.80374,0,-42.0825,-9.938889,0
33.27791,-21.30408,0,-11.812606,-24.615211,0
72.4454,-18.012007,0,-44.332504,-22.131453,0
66.75141,-3.725061,0,-47.55725,-2.1023264,0
-81.20557,32.418396,1,12.187548,11.428509,1
29.517597,52.694828,0,-43.648212,-5.0091276,0
-64.317665,-5.436472,1,1.844083,36.354694,1
-42.925972,-29.720379,1,10.720043,62.306335,1
-3.0528636,1.3928845,1,31.253288,46.17363,1
26.911297,-24.834213,0,-37.51842,-31.238312,0
-69.427025,15.682657,1,-28.465975,27.2372,1
8.522894,-73.6664,0,-13.077605,-23.693089,0
-39.006474,4.475109,1,35.436424,34.38695,1
7.7339067,35.832645,0,-31.197617,-44.961014,0
71.23152,-0.6575007,0,-27.732498,-32.52084,0
-16.466732,-24.592413,1,-23.225952,22.147991,1
-64.165924,-12.47583,1,-19.066553,45.760483,1
15.414928,11.746248,0,36.963413,-29.283373,0
39.23313,2.9016747,0,-28.336597,-28.666801,0
-29.211243,1.3567877,1,13.65813,54.360737,1
28.311165,-22.181726,0,-54.740395,-28.688282,0
-6.6888866,7.3508,1,-4.188302,63.322304,1
10.901425,24.358461,0,26.56509,-43.32114,0
40.73335,-12.191597,0,-11.717416,-24.102076,0
-79.88509,31.78087,1,-4.6872134,24.092667,1
